Prediction,Accuracy,Error,Reliability,Accuracy,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group,Reliability x Accuracy,Reliability x Privacy,Reliability x Volitionality,Reliability x Outcome,Reliability x Cycle,Reliability x Disparity,Reliability x Group,Accuracy x Privacy,Accuracy x Volitionality,Accuracy x Outcome,Accuracy x Cycle,Accuracy x Disparity,Accuracy x Group,Privacy x Volitionality,Privacy x Outcome,Privacy x Cycle,Privacy x Disparity,Privacy x Group,Volitionality x Outcome,Volitionality x Cycle,Volitionality x Disparity,Volitionality x Group,Outcome x Cycle,Outcome x Disparity,Outcome x Group,Cycle x Disparity,Cycle x Group,Disparity x Group
Cross Train Rec,0.661269921579,NA,0.401611418736,,-0.162406967519,0.182872478973,0.388046090527,-0.0944363304468,0.0970124998677,-0.107329833942,,-0.000192526335182,-0.0218930400986,0.00958163792529,-0.00925197689546,0.0134863059217,-0.0343373598213,,,,,,,0.123066253711,-0.0215375530161,0.0793996112338,0.0208954914234,0.00698518741207,0.0108616376705,-0.0369762003451,-0.00307728808519,-0.000824670586829,-0.000335281408878,-0.0147356684763,0.0173892886589,-0.0719840048583,0.0256224007911,0.000805808918478
Cross Train Rec,0.760435112573,NA,0.120897937993,0.547430923594,,0.0949356183208,0.208388840447,-0.117956432679,0.0655154396451,-0.0879098631013,0.0067853556284,,0.0115811676341,0.0399716367636,-0.0382970894659,0.0339010416266,-0.0364447744121,,-0.0921437461616,-0.056389527727,0.0420083400822,0.0184077476384,-0.0318350124252,,,,,,0.0464116746033,-0.00710468697728,-0.014391856214,0.0144943631777,-0.0130857476745,-0.0394145696599,0.0685163671767,0.00566666816957,0.0125336322215,0.00977597477132
Cross Train Rec,0.74854540855,NA,0.137360956559,0.502230936775,-0.116206620945,,0.245644462112,-0.0611286450874,0.0623874096298,-0.055358515489,0.00337561959865,0.0165321872505,,0.0474635093876,-0.0517306076806,0.0372280514245,-0.0408456882622,-0.041441003338,,-0.0723654528318,0.0534983963546,0.0367396778354,-0.0380165369737,,0.0181496489765,0.0571174051784,0.00363427245677,0.0128392302104,,,,,-0.0229259342643,-0.0401291888348,0.0638001172585,-0.0197611718212,0.0114006994693,-0.000705560985307
Cross Train Rec,0.701492537313,NA,0.0880184554567,0.646346398844,-0.219392982573,0.216898726775,,0.0217353327811,0.0948427750698,-0.100201612566,-0.0154122274348,0.0496123938179,0.0372350631226,,-0.0274996756337,0.0570824870923,-0.0937166255735,-0.0702427601801,-0.0848485786121,,0.0313466244073,-0.0017333377465,0.0144278840329,0.133483102038,,0.0744784859369,0.0300739138672,-0.021307310052,,-0.0441634592288,-0.0236922674688,0.0155386233176,,,,-0.0449823488223,0.032113958705,0.02094477759
Cross Train Rec,0.720212496838,NA,0.0706894411665,0.595813624786,-0.184712265424,0.157047249064,0.211940065953,,0.0601178866883,-0.109122660452,-0.0155137837482,0.0173230604504,0.0446411174425,0.031864251822,,0.040027575744,-0.0777274759889,-0.0288078291874,-0.104064698603,-0.0611653551592,,0.0196387789293,0.000186991583585,0.127939683096,-0.00624801581848,,0.0552169576683,-0.0238880217799,0.0242825344685,,-0.0362596879144,0.0203994033205,,-0.0515464553574,0.05858706816,,,0.0186492784518
Cross Train Rec,0.726789779914,NA,0.0952902338828,0.550372836404,-0.219991715191,0.196299754978,0.237764344367,-0.0090475231684,,-0.0626298621419,-0.0136367273493,0.00724791929176,0.0355152435654,0.0484487050259,-0.0233581202515,,-0.0340727597256,-0.0259658345175,-0.103691576424,-0.0731517344003,0.0656001696382,,-0.0196640000241,0.13431584055,-0.00541189652408,0.0774266530344,,0.0052780836788,0.0341573917226,-0.0612223967847,,-0.000561687349198,-0.0326325609548,,0.0356604275741,,0.000467353984993,
Cross Train Rec,0.72451302808,NA,0.0959102936002,0.535455272892,-0.225785772832,0.184677543076,0.248452998054,-0.0365187892938,0.0109946665439,,-0.0143097424694,0.00875768524851,0.0286087570667,0.0525431664398,-0.0375220077958,-0.00787945275456,,-0.0300138169512,-0.0991473870016,-0.0717655697034,0.0586313338476,0.00100741907331,,0.125831795661,-0.00328300609975,0.0681675890822,0.0178722899293,,0.0314141623255,-0.050295297328,-0.00847801416978,,-0.021442498718,0.00118972098925,,-0.0155736902824,,
Cross Train Rec,0.752845939793,NA,0.0960148552565,0.627393733578,,,,,,,0.00710333920619,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.65418669365,NA,0.490994508482,,0.0384382783176,,,,,,,0.00626305392614,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.645585631166,NA,0.497267498475,,,0.193486926597,,,,,,,-0.0446452747797,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.688590943587,NA,0.395947055433,,,,0.369843738778,,,,,,,0.0176720758955,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.65418669365,NA,0.498764721053,,,,,-0.0374568153018,,,,,,,-0.00801790181997,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.65418669365,NA,0.491364741105,,,,,,-0.0192883634595,,,,,,,0.000154196327827,,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.65418669365,NA,0.499790435036,,,,,,,0.011037749555,,,,,,,-0.0191483165953,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.752845939793,NA,0.0960148552565,0.627393733578,,,,,,,0.00710333920619,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.752845939793,NA,,0.698076347773,-0.0258884735437,,,,,,,,,,,,,-0.0217289380956,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.751834050089,NA,,0.703452859817,,0.123653292654,,,,,,,,,,,,,-0.0637117437913,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.757146471035,NA,,0.606966971813,,,0.21783937037,,,,,,,,,,,,,-0.0231199346794,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.752845939793,NA,,0.681977538046,,,,-0.0439955907389,,,,,,,,,,,,,0.0141714354653,,,,,,,,,,,,,,,,,
Cross Train Rec,0.752845939793,NA,,0.683399352597,,,,,-0.00945659153069,,,,,,,,,,,,,0.012259771573,,,,,,,,,,,,,,,,
Cross Train Rec,0.752845939793,NA,,0.697039086785,,,,,,-0.0236418859532,,,,,,,,,,,,,-0.00738765173114,,,,,,,,,,,,,,,
Cross Train Rec,0.65418669365,NA,0.490994508482,,0.0384382783176,,,,,,,0.00626305392614,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.752845939793,NA,,0.698076347773,-0.0258884735437,,,,,,,,,,,,,-0.0217289380956,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.581836579813,NA,,,-0.0981986649005,0.248118682961,,,,,,,,,,,,,,,,,,0.12224926006,,,,,,,,,,,,,,
Cross Train Rec,0.667847204655,NA,,,-0.0788068632255,,0.4992726811,,,,,,,,,,,,,,,,,,0.0404000447132,,,,,,,,,,,,,
Cross Train Rec,0.550215026562,NA,,,-0.0182791491718,,,-0.0316609594729,,,,,,,,,,,,,,,,,,0.0929269946375,,,,,,,,,,,,
Cross Train Rec,0.573235517329,NA,,,0.00955334365573,,,,-0.0290723725446,,,,,,,,,,,,,,,,,,0.0728339660385,,,,,,,,,,,
Cross Train Rec,0.534783708576,NA,,,-0.0192381290709,,,,,0.0410432923963,,,,,,,,,,,,,,,,,,0.0988995935394,,,,,,,,,,
Cross Train Rec,0.645585631166,NA,0.497267498475,,,0.193486926597,,,,,,,-0.0446452747797,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.751834050089,NA,,0.703452859817,,0.123653292654,,,,,,,,,,,,,-0.0637117437913,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.581836579813,NA,,,-0.0981986649005,0.248118682961,,,,,,,,,,,,,,,,,,0.12224926006,,,,,,,,,,,,,,
Cross Train Rec,0.664811535543,NA,,,,0.0734389085964,0.447540226443,,,,,,,,,,,,,,,,,,,,,,0.0213742148119,,,,,,,,,
Cross Train Rec,0.62888945105,NA,,,,0.148085953346,,-0.080174623832,,,,,,,,,,,,,,,,,,,,,,0.0591764174192,,,,,,,,
Cross Train Rec,0.63141917531,NA,,,,0.163119635176,,,-0.0584633783446,,,,,,,,,,,,,,,,,,,,,,0.0505077127797,,,,,,,
Cross Train Rec,0.599291677207,NA,,,,0.170646766716,,,,-0.0226631118992,,,,,,,,,,,,,,,,,,,,,,0.0393502154241,,,,,,
Cross Train Rec,0.688590943587,NA,0.395947055433,,,,0.369843738778,,,,,,,0.0176720758955,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.757146471035,NA,,0.606966971813,,,0.21783937037,,,,,,,,,,,,,-0.0231199346794,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.667847204655,NA,,,-0.0788068632255,,0.4992726811,,,,,,,,,,,,,,,,,,0.0404000447132,,,,,,,,,,,,,
Cross Train Rec,0.664811535543,NA,,,,0.0734389085964,0.447540226443,,,,,,,,,,,,,,,,,,,,,,0.0213742148119,,,,,,,,,
Cross Train Rec,0.685555274475,NA,,,,,0.516775398699,-0.170504118778,,,,,,,,,,,,,,,,,,,,,,,,,0.00656597226725,,,,,
Cross Train Rec,0.680495825955,NA,,,,,0.48821545867,,-0.0992039551042,,,,,,,,,,,,,,,,,,,,,,,,,0.0100155736978,,,,
Cross Train Rec,0.671641791045,NA,,,,,0.478994839983,,,-0.0649706695239,,,,,,,,,,,,,,,,,,,,,,,,,0.0226548479827,,,
Cross Train Rec,0.65418669365,NA,0.498764721053,,,,,-0.0374568153018,,,,,,,-0.00801790181997,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.752845939793,NA,,0.681977538046,,,,-0.0439955907389,,,,,,,,,,,,,0.0141714354653,,,,,,,,,,,,,,,,,
Cross Train Rec,0.550215026562,NA,,,-0.0182791491718,,,-0.0316609594729,,,,,,,,,,,,,,,,,,0.0929269946375,,,,,,,,,,,,
Cross Train Rec,0.62888945105,NA,,,,0.148085953346,,-0.080174623832,,,,,,,,,,,,,,,,,,,,,,0.0591764174192,,,,,,,,
Cross Train Rec,0.685555274475,NA,,,,,0.516775398699,-0.170504118778,,,,,,,,,,,,,,,,,,,,,,,,,0.00656597226725,,,,,
Cross Train Rec,0.630913230458,NA,,,,,,-0.0317378447908,-0.0286603673847,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0262045445788,,
Cross Train Rec,0.594738173539,NA,,,,,,-0.0741862975406,,0.0165965619769,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0672045967601,
Cross Train Rec,0.65418669365,NA,0.491364741105,,,,,,-0.0192883634595,,,,,,,0.000154196327827,,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.752845939793,NA,,0.683399352597,,,,,-0.00945659153069,,,,,,,,,,,,,0.012259771573,,,,,,,,,,,,,,,,
Cross Train Rec,0.573235517329,NA,,,0.00955334365573,,,,-0.0290723725446,,,,,,,,,,,,,,,,,,0.0728339660385,,,,,,,,,,,
Cross Train Rec,0.63141917531,NA,,,,0.163119635176,,,-0.0584633783446,,,,,,,,,,,,,,,,,,,,,,0.0505077127797,,,,,,,
Cross Train Rec,0.680495825955,NA,,,,,0.48821545867,,-0.0992039551042,,,,,,,,,,,,,,,,,,,,,,,,,0.0100155736978,,,,
Cross Train Rec,0.630913230458,NA,,,,,,-0.0317378447908,-0.0286603673847,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0262045445788,,
Cross Train Rec,0.547432329876,NA,,,,,,,-0.0974952934814,0.0855374633333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0724679307867
Cross Train Rec,0.65418669365,NA,0.499790435036,,,,,,,0.011037749555,,,,,,,-0.0191483165953,,,,,,,,,,,,,,,,,,,,,
Cross Train Rec,0.752845939793,NA,,0.697039086785,,,,,,-0.0236418859532,,,,,,,,,,,,,-0.00738765173114,,,,,,,,,,,,,,,
Cross Train Rec,0.534783708576,NA,,,-0.0192381290709,,,,,0.0410432923963,,,,,,,,,,,,,,,,,,0.0988995935394,,,,,,,,,,
Cross Train Rec,0.599291677207,NA,,,,0.170646766716,,,,-0.0226631118992,,,,,,,,,,,,,,,,,,,,,,0.0393502154241,,,,,,
Cross Train Rec,0.671641791045,NA,,,,,0.478994839983,,,-0.0649706695239,,,,,,,,,,,,,,,,,,,,,,,,,0.0226548479827,,,
Cross Train Rec,0.594738173539,NA,,,,,,-0.0741862975406,,0.0165965619769,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0672045967601,
Cross Train Rec,0.547432329876,NA,,,,,,,-0.0974952934814,0.0855374633333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0724679307867
Cross Train Unem,0.762351152774,NA,-0.0922225691236,0.502210474617,0.0413597131398,0.12226147441,0.15294578937,0.106359763032,-0.17103739791,0.039413222852,0.00608534611066,0.0231846073264,0.0347859464433,0.0175595758202,-0.0140687065089,0.0434809961875,-0.0341123184824,0.000745708183543,0.0170800256843,-0.0462629585206,0.0687045890714,-0.0238052923983,-0.00867330411445,0.0327074456213,-0.0287543413885,0.0272203333346,0.0439823036776,-0.0122386435294,-0.00594603696127,0.0643634007577,-0.0387241595031,-0.0266199988781,-0.0199002727676,0.00359696260097,0.00841663309377,-0.0177918953005,0.0146150151778,-0.0355235118624
Cross Train Unem,0.767164935394,NA,,0.473337750484,0.0730634549925,0.164950875777,0.158568135639,0.112802809404,-0.140336126738,0.00840069660843,,,,,,,,0.0112364020433,0.0243192321513,-0.0392880512455,0.0638963106931,-0.014503671688,-0.0207048995223,0.0228211206704,-0.030716876701,0.0272906536379,0.0368356016895,-0.00630189016686,-0.00742243873507,0.0651720740566,-0.0441709880514,-0.0235520991896,-0.0233778289874,0.00272237961847,0.0106311888425,-0.0272356155416,0.023544630561,-0.0415991430034
Cross Train Unem,0.697491765898,NA,0.0999632270404,,0.0131029376514,0.184091320128,0.221067009155,0.0570074996175,-0.236639995831,0.0547697731653,,0.0109509359469,0.0421207142518,0.0219333431536,0.0254913432724,0.0301388686764,-0.0377375193344,,,,,,,0.0341422408004,0.0053479599235,0.0354718611489,0.0354825046738,-0.0159678314407,-0.00867169154172,0.0577457903457,-0.0320070738008,-0.0158038863792,-0.0181798591477,0.0143557847951,0.00406868342544,-0.0310222255971,0.00655145948203,-0.0226853324485
Cross Train Unem,0.771472004054,NA,-0.0990041967782,0.495851174254,,0.115678053057,0.154688809584,0.105361172875,-0.162888973376,0.0254914934929,0.00259182812217,,0.029298111473,0.0273787602448,-0.0185487308199,0.040909722904,-0.0297080354845,,0.0228640020858,-0.0414762729564,0.0711203501964,-0.0261995291253,-0.00366649880213,,,,,,-0.00457421290979,0.0712243259297,-0.0290248177971,-0.0277533960272,-0.023007358439,-0.000751867058219,0.00983663181704,0.000564725801652,0.00779402847347,-0.0348385429927
Cross Train Unem,0.773245502914,NA,-0.11331924729,0.52833269364,0.0597249270369,,0.156495553915,0.0855310419169,-0.17194733466,0.0532034200472,0.00415990013122,0.0258399976143,,0.0216534824354,-0.0370023317,0.042974365946,-0.0209236085629,0.00444243070652,,-0.0490692547015,0.0794842443623,-0.0282590090836,-0.00482018441481,,-0.0318014363346,0.0382693826226,0.0346047143327,-0.0103325545176,,,,,4.1282177951e-05,-0.0221807042059,0.0117130751728,-0.0310213874397,0.0196393811427,-0.0307311690604
Cross Train Unem,0.756270585255,NA,-0.0837075636316,0.506431533315,0.0189319954367,0.130978659884,,0.161864536323,-0.15423563268,0.0322235605719,0.0101066123038,0.0195083570039,0.0338438093246,,-0.00416438087009,0.0434884228066,-0.0274561894753,0.0044247515958,0.0127754763739,,0.040982823619,-0.0233101101246,-0.00749412098337,0.0294561996976,,0.0218731320806,0.0427680416548,-0.0146828428792,,0.0614205828883,-0.0498303555499,-0.0129502052432,,,,-0.0307556775186,0.0289077927677,-0.0353068240498
Cross Train Unem,0.769698505194,NA,-0.0834227053483,0.480225348829,0.0472423005095,0.107476749185,0.173739925552,,-0.134234187358,0.0503877611675,0.011119515978,0.0271785809794,0.0453315773151,0.0208642749157,,0.0382503697032,-0.0271003546247,0.002019721561,-0.00110339772675,-0.0383660943606,,0.00861418249366,-0.00818597124288,0.0356198755494,-0.0230514916356,,0.053302202658,-0.0128420972876,0.0145055551043,,-0.00827162998116,-0.020985474671,,-0.017931725761,0.0127114972612,,,-0.0373614492073
Cross Train Unem,0.763364580694,NA,-0.0891902156066,0.506041332635,0.0463598176909,0.132138874224,0.14995113018,0.0491263236762,,-0.0568119816734,-0.00276882898087,0.0280535771808,0.0344702011902,0.0225294784802,-0.00640613032286,,-0.0121417496889,-0.0110442665595,0.0137304040749,-0.0544601390844,0.0728013385004,,-0.0178243972317,0.0244289798672,-0.0261425782983,0.0409116708264,,0.0104528931617,-0.00692792801682,0.0468820554533,,-0.0398983219891,-0.013093679373,,-0.00166497900162,,-0.0156308960558,
Cross Train Unem,0.764124651634,NA,-0.0875711593427,0.502694808616,0.0553119999716,0.129034633966,0.143261940404,0.119481521842,-0.150653795601,,-0.00149104502712,0.0198584278133,0.0357126358611,0.0181507628178,-0.0223462429164,0.024465749759,,-0.00314083615826,0.012623525096,-0.0441213607798,0.0731014769071,-0.0295446872984,,0.028423487869,-0.0275100856898,0.0286046635971,0.0309690206186,,-0.00597084048149,0.0566534118286,-0.0488737464217,,-0.0193277353678,0.00515084725455,,-0.0207084743751,,
Cross Train Unem,0.764631365594,NA,-0.103200800946,0.531039919021,,,,,,,-0.00285646558497,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.692931340258,NA,0.142514509367,,0.045221228387,,,,,,,0.0187269159281,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.645553585001,NA,0.151868572767,,,0.217564094078,,,,,,,0.0269062477,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.733721814036,NA,0.0944527564455,,,,0.175546015944,,,,,,,0.0344751739761,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.685583987839,NA,0.115784008147,,,,,-0.0167622457665,,,,,,,0.0336064527004,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.66506207246,NA,0.112044744633,,,,,,-0.130422573949,,,,,,,0.0306015710389,,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.686850772739,NA,0.12537154185,,,,,,,-0.0444834404821,,,,,,,0.00772627450803,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.764631365594,NA,-0.103200800946,0.531039919021,,,,,,,-0.00285646558497,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.776539143653,NA,,0.496739619906,0.0933122775996,,,,,,,,,,,,,0.0118167979122,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.765898150494,NA,,0.458777970693,,0.180545920512,,,,,,,,,,,,,0.0144701898408,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.768431720294,NA,,0.46094870292,,,0.158614569767,,,,,,,,,,,,,-0.00297626256862,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.766151507474,NA,,0.483236265649,,,,0.0686551531252,,,,,,,,,,,,,0.0388557995975,,,,,,,,,,,,,,,,,
Cross Train Unem,0.765644793514,NA,,0.470410434516,,,,,-0.0443705660356,,,,,,,,,,,,,0.013760899319,,,,,,,,,,,,,,,,
Cross Train Unem,0.766658221434,NA,,0.480032434875,,,,,,-0.00881826018674,,,,,,,,,,,,,0.00625621848732,,,,,,,,,,,,,,,
Cross Train Unem,0.692931340258,NA,0.142514509367,,0.045221228387,,,,,,,0.0187269159281,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.776539143653,NA,,0.496739619906,0.0933122775996,,,,,,,,,,,,,0.0118167979122,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.616164175323,NA,,,0.0231034419394,0.23899203628,,,,,,,,,,,,,,,,,,0.018379280526,,,,,,,,,,,,,,
Cross Train Unem,0.713959969597,NA,,,0.0205092160289,,0.221464912283,,,,,,,,,,,,,,,,,,0.00707274368395,,,,,,,,,,,,,
Cross Train Unem,0.643020015201,NA,,,0.0346814481028,,,0.0132449852904,,,,,,,,,,,,,,,,,,0.0309169581943,,,,,,,,,,,,
Cross Train Unem,0.653407651381,NA,,,0.0785435063177,,,,-0.119374342311,,,,,,,,,,,,,,,,,,0.0244715642133,,,,,,,,,,,
Cross Train Unem,0.646313655941,NA,,,0.0556086348247,,,,,-0.0423293748435,,,,,,,,,,,,,,,,,,0.0277740957971,,,,,,,,,,
Cross Train Unem,0.645553585001,NA,0.151868572767,,,0.217564094078,,,,,,,0.0269062477,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.765898150494,NA,,0.458777970693,,0.180545920512,,,,,,,,,,,,,0.0144701898408,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.616164175323,NA,,,0.0231034419394,0.23899203628,,,,,,,,,,,,,,,,,,0.018379280526,,,,,,,,,,,,,,
Cross Train Unem,0.653154294401,NA,,,,0.219861657625,0.215251449698,,,,,,,,,,,,,,,,,,,,,,0.0109958902084,,,,,,,,,
Cross Train Unem,0.616164175323,NA,,,,0.227734513151,,0.0281148103603,,,,,,,,,,,,,,,,,,,,,,0.0323511523999,,,,,,,,
Cross Train Unem,0.632632379022,NA,,,,0.227970450645,,,-0.0816399475298,,,,,,,,,,,,,,,,,,,,,,0.00326713495733,,,,,,,
Cross Train Unem,0.618444388143,NA,,,,0.23404173023,,,,-0.0302893588606,,,,,,,,,,,,,,,,,,,,,,0.00520932712494,,,,,,
Cross Train Unem,0.733721814036,NA,0.0944527564455,,,,0.175546015944,,,,,,,0.0344751739761,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.768431720294,NA,,0.46094870292,,,0.158614569767,,,,,,,,,,,,,-0.00297626256862,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.713959969597,NA,,,0.0205092160289,,0.221464912283,,,,,,,,,,,,,,,,,,0.00707274368395,,,,,,,,,,,,,
Cross Train Unem,0.653154294401,NA,,,,0.219861657625,0.215251449698,,,,,,,,,,,,,,,,,,,,,,0.0109958902084,,,,,,,,,
Cross Train Unem,0.707372688118,NA,,,,,0.252892579294,-0.0774819328764,,,,,,,,,,,,,,,,,,,,,,,,,-0.00606523619676,,,,,
Cross Train Unem,0.704585761338,NA,,,,,0.270986918184,,-0.163773644642,,,,,,,,,,,,,,,,,,,,,,,,,-0.0113227611932,,,,
Cross Train Unem,0.703065619458,NA,,,,,0.239785007175,,,-0.0839348085673,,,,,,,,,,,,,,,,,,,,,,,,,0.00047726168015,,,
Cross Train Unem,0.685583987839,NA,0.115784008147,,,,,-0.0167622457665,,,,,,,0.0336064527004,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.766151507474,NA,,0.483236265649,,,,0.0686551531252,,,,,,,,,,,,,0.0388557995975,,,,,,,,,,,,,,,,,
Cross Train Unem,0.643020015201,NA,,,0.0346814481028,,,0.0132449852904,,,,,,,,,,,,,,,,,,0.0309169581943,,,,,,,,,,,,
Cross Train Unem,0.616164175323,NA,,,,0.227734513151,,0.0281148103603,,,,,,,,,,,,,,,,,,,,,,0.0323511523999,,,,,,,,
Cross Train Unem,0.707372688118,NA,,,,,0.252892579294,-0.0774819328764,,,,,,,,,,,,,,,,,,,,,,,,,-0.00606523619676,,,,,
Cross Train Unem,0.610590321763,NA,,,,,,0.123999919241,-0.169551146581,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0300832034036,,
Cross Train Unem,0.639473017482,NA,,,,,,0.039889480543,,-0.0541112959475,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00555435467095,
Cross Train Unem,0.66506207246,NA,0.112044744633,,,,,,-0.130422573949,,,,,,,0.0306015710389,,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.765644793514,NA,,0.470410434516,,,,,-0.0443705660356,,,,,,,,,,,,,0.013760899319,,,,,,,,,,,,,,,,
Cross Train Unem,0.653407651381,NA,,,0.0785435063177,,,,-0.119374342311,,,,,,,,,,,,,,,,,,0.0244715642133,,,,,,,,,,,
Cross Train Unem,0.632632379022,NA,,,,0.227970450645,,,-0.0816399475298,,,,,,,,,,,,,,,,,,,,,,0.00326713495733,,,,,,,
Cross Train Unem,0.704585761338,NA,,,,,0.270986918184,,-0.163773644642,,,,,,,,,,,,,,,,,,,,,,,,,-0.0113227611932,,,,
Cross Train Unem,0.610590321763,NA,,,,,,0.123999919241,-0.169551146581,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0300832034036,,
Cross Train Unem,0.617430960223,NA,,,,,,,-0.159729943125,0.0803065133906,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0199891029336
Cross Train Unem,0.686850772739,NA,0.12537154185,,,,,,,-0.0444834404821,,,,,,,0.00772627450803,,,,,,,,,,,,,,,,,,,,,
Cross Train Unem,0.766658221434,NA,,0.480032434875,,,,,,-0.00881826018674,,,,,,,,,,,,,0.00625621848732,,,,,,,,,,,,,,,
Cross Train Unem,0.646313655941,NA,,,0.0556086348247,,,,,-0.0423293748435,,,,,,,,,,,,,,,,,,0.0277740957971,,,,,,,,,,
Cross Train Unem,0.618444388143,NA,,,,0.23404173023,,,,-0.0302893588606,,,,,,,,,,,,,,,,,,,,,,0.00520932712494,,,,,,
Cross Train Unem,0.703065619458,NA,,,,,0.239785007175,,,-0.0839348085673,,,,,,,,,,,,,,,,,,,,,,,,,0.00047726168015,,,
Cross Train Unem,0.639473017482,NA,,,,,,0.039889480543,,-0.0541112959475,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00555435467095,
Cross Train Unem,0.617430960223,NA,,,,,,,-0.159729943125,0.0803065133906,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0199891029336
Cross Train CPS,0.744475488951,NA,-0.09472758009,0.651474679601,0.0440234902891,-0.0476969298367,0.147386547554,-0.0308338407628,-0.0430083895946,-0.0522441724316,-0.00638945385507,0.0891976410702,0.00951673710127,0.0318963714155,0.046374603916,-0.130897609942,0.0552495440866,-0.0595465289249,0.0688732952121,-0.0500302025393,0.0731414862602,0.118989055216,-0.157603332367,-0.0101020815869,0.030852796227,-0.0296140411813,-0.108390581552,0.0897636298025,-0.0585356293882,0.0458098047785,0.0430252592173,0.0240529324046,-0.0637042521665,0.0389000357714,0.0511362854808,0.0325317652796,-0.0482951366187,-0.0578361209238
Cross Train CPS,0.751587503175,NA,,0.608548088237,0.106258388349,0.00959149560763,0.184598210535,-0.0261172674722,-0.123166437041,-0.0186927695603,,,,,,,,-0.0145166890091,0.0632992530339,-0.0467898973553,0.105155409993,0.0528575090992,-0.129872272415,-0.00593450513428,0.0162418752846,-0.0384502606092,-0.0859642182611,0.0794418561147,-0.0586569371467,0.0470053931307,0.0312720434617,0.0312877846142,-0.0799133072602,0.065001096302,0.0439783167875,0.0184745268642,-0.0142991040862,-0.0796704909506
Cross Train CPS,0.666751333503,NA,0.224566865754,,0.0201277306325,-0.0291005421369,0.30889039473,-0.113932767063,0.00642041320258,-0.104200831981,,0.0907867182917,0.065892722328,0.0140491269492,0.0386738812362,-0.081373725911,-0.00600830845857,,,,,,,-0.0200350896066,0.0046692311991,0.00204031629748,-0.111833980988,0.0899678015002,-0.0624013979153,0.0185554196035,0.0736346272052,0.0250423867004,-0.0384522455679,0.0924191477811,0.0208364126932,-0.010238292963,-0.0347953903095,-0.0515849236084
